"";"u";"s";"m";"l";"u,r";"s,r";"m,r";"l,r";"x";"y";"z";"h,theta";"h,phi";"r,vec";"r,max";"r,achieved";"lum"
"SantaFe_M_A43_gg";0,0814648209167712;0,158593447763367;0,255838517747591;0,504103213572272;-0,168535179083229;-0,0914065522366334;0,00583851774759058;0,254103213572272;0,211580656845083;-0,0533935007620212;-0,168535179083229;-0,247194187422998;-0,657645995948749;0,27571968892924;0,408994268183438;0,674140716332915;25,4086770058626
"SantaFe_M_A7_gg";0,136887460775477;0,169874190720476;0,243602004953692;0,449636343550355;-0,113112539224523;-0,0801258092795241;-0,00639799504630789;0,199636343550355;0,171318630943932;-0,0467774202863081;-0,113112539224523;-0,266546260606562;-0,567132850305324;0,210553192535673;0,465362182608543;0,452450156898091;23,9069941745195
"SantaFe_M_A76_gg";0,133564596976476;0,136336742706004;0,227624317628371;0,502474342689149;-0,116435403023524;-0,113663257293995;-0,0223756823716292;0,252474342689149;0,224212573901491;-0,0648991266320443;-0,116435403023524;-0,281753294445836;-0,462712350679312;0,260845506019145;0,56006484979153;0,465741612094097;19,0176583627538
"SantaFe_M_A84_gg";0,114167720010199;0,172571457966206;0,24742101999006;0,465839802033535;-0,135832279989801;-0,0774285420337943;-0,00257898000993998;0,215839802033535;0,179589450168983;-0,0507593845227686;-0,135832279989801;-0,275456238910821;-0,629164234366756;0,23082307947074;0,424831048054394;0,543329119959202;24,1436259545184
"SantaFe_M_A91_gg";0,106383080815996;0,17666717950822;0,257517388206386;0,459432351469397;-0,143616919184004;-0,0733328204917798;0,00751738820638639;0,209432351469397;0,173157597083806;-0,0428028544577434;-0,143616919184004;-0,242332366227799;-0,677882858487456;0,229000998367853;0,398631650903285;0,574467676736016;28,812418423872
"Sallent_F_E36_gg";0,140344759331799;0,172110774349473;0,245718815379898;0,44182565093883;-0,109655240668201;-0,0778892256505274;-0,00428118462010161;0,19182565093883;0,165165955920416;-0,0433098641491421;-0,109655240668201;-0,25644662973668;-0,570870857894758;0,202928088577513;0,462650228436277;0,438620962672805;22,3448237191052
"Sallent_F_E80_ggrnc";0,12460109241052;0,185293779014655;0,250349205433742;0,439755923141083;-0,12539890758948;-0,0647062209853451;0,000349205433742158;0,189755923141083;0,155825602991075;-0,0439648206596137;-0,12539890758948;-0,274993119718158;-0,658999111666545;0,204791137571427;0,408279349294362;0,501595630357919;24,2340410508958
"Sallent_M_E31_gbgrnc";0,132826389358665;0,176509244526375;0,245364075335672;0,445300290779288;-0,117173610641335;-0,0734907554736249;-0,00463592466432817;0,195300290779288;0,164600227687117;-0,0463442679811247;-0,117173610641335;-0,274451483375197;-0,600741208769167;0,207293707478264;0,442278995977995;0,46869444256534;24,4100091067132
"Sallent_M_E51_gg";0,0912641130686621;0,152111630557795;0,241876691287643;0,5147475650859;-0,158735886931338;-0,0978883694422046;-0,00812330871235727;0,2647475650859;0,222068250497796;-0,0647376810476745;-0,158735886931338;-0,283660366367869;-0,601432097667501;0,28053940369663;0,441833616077596;0,634943547725352;24,4256848086533
"Sallent_M_E54_gg";0,142249466000414;0,147831083237534;0,227405321982689;0,482514128779363;-0,107750533999586;-0,102168916762466;-0,0225946780173111;0,232514128779363;0,204950671784537;-0,0620608417009405;-0,107750533999586;-0,294031565973216;-0,466185073473286;0,239721720990731;0,556196132150148;0,431002135998344;20,5567998378985
"Sallent_M_E94_gg";0,121094338651451;0,160711990053553;0,243478523467074;0,474715147827923;-0,128905661348549;-0,0892880099464472;-0,00652147653292626;0,224715147827923;0,192286878542462;-0,0524921040561195;-0,128905661348549;-0,266495163295603;-0,574064126420883;0,237373827907688;0,460363465468462;0,515622645394197;19,5455963528401
"Rasos_F_4_gbuvgrnc";0,150413278660783;0,194300110928168;0,250352082551256;0,404934527859793;-0,0995867213392173;-0,0556998890718317;0,000352082551256217;0,154934527859793;0,128986710937782;-0,0348357830482517;-0,0995867213392173;-0,263779548418435;-0,640527999635637;0,16663918640652;0,418326821501897;0,398346885356869;29,3289938843635
"Rasos_F_75_gbuvgrnc";0,143635975244613;0,183975253591153;0,250475553044084;0,421913218120151;-0,106364024755387;-0,0660247464088475;0,000475553044083673;0,171913218120151;0,145706650883122;-0,0371009614159859;-0,106364024755387;-0,249329458146358;-0,615685050228991;0,18417441519313;0,43288700201193;0,42545609902155;32,1013328271338
"Rasos_F_A64_ggrnc";0,101989255717188;0,188885246108736;0,261228605090577;0,447896893083499;-0,148010744282812;-0,0611147538912638;0,0112286050905766;0,197896893083499;0,158611593131515;-0,0404199662812035;-0,148010744282812;-0,24952512021942;-0,735166150927633;0,220677573788192;0,372739112382496;0,592042977131248;19,526209800781
"Rasos_F_B82_ggrnc";0,140904564953241;0,175777085984591;0,247746459615725;0,435571889446443;-0,109095435046759;-0,0742229140154088;-0,00225354038427484;0,185571889446443;0,159091176577044;-0,0409613014901278;-0,109095435046759;-0,251997367951129;-0,586212018853068;0,197204575587067;0,451908403643432;0,436381740187038;28,389383838845
"Rasos_F_C71_gguv";0,173879018390437;0,152521806042862;0,23112692385103;0,442472251715671;-0,0761209816095631;-0,0974781939571385;-0,0188730761489697;0,192472251715671;0,17755766064774;-0,0469307513335291;-0,0761209816095631;-0,258403454825716;-0,392924575487939;0,198805488145149;0,509871695593181;0,389912775828554;30,1843503831201
"Rasos_F_E24_ggrnc";0,168131279642662;0,174015250123148;0,237157303640654;0,420696166593536;-0,0818687203573378;-0,0759847498768516;-0,0128426963593461;0,170696166593536;0,151060593658642;-0,0425667001924895;-0,0818687203573378;-0,274663721680613;-0,480813222202689;0,177013316715796;0,540540135301902;0,327474881429351;24,2281402291743
"Rasos_M_3y_gg";0,140137418247559;0,168195497808498;0,244068835043795;0,447598248900147;-0,109862581752441;-0,0818045021915018;-0,00593116495620479;0,197598248900148;0,171098543226099;-0,0451332387192088;-0,109862581752441;-0,257910165917053;-0,555619432966435;0,20828227865253;0,473960914012251;0,439450327009763;28,5948423798253
"Rasos_M_5_ggrnc";0,115561278466965;0,173343401209711;0,240881168987602;0,470214151335722;-0,134438721533035;-0,0766565987902889;-0,00911883101239832;0,220214151335722;0,181795464341503;-0,057203246693071;-0,134438721533035;-0,304848912434709;-0,614346604028026;0,233228583442956;0,433707976361643;0,537754886132139;26,7869765030776
"Rasos_M_A69_gg";0,10052272511159;0,183428930756341;0,258153212653916;0,457895131478153;-0,14947727488841;-0,0665710692436594;0,00815321265391625;0,207895131478153;0,168075535852187;-0,04420040941938;-0,14947727488841;-0,257156805975749;-0,710329328426362;0,229230272112795;0,383386491832827;0,59790909955364;32,7440084316478
"Rasos_M_A75_ggrnc";0,0750925222247282;0,18736031466745;0,265210949244336;0,472336213863485;-0,174907477775272;-0,0626396853325497;0,0152109492443362;0,222336213863485;0,174511385505275;-0,0457054837691332;-0,174907477775272;-0,256152030879053;-0,769948146762847;0,251268463399704;0,35914482701898;0,699629911101087;23,7829226525148
"Rasos_M_A84_ggrnc";0,106012780670827;0,176277385712897;0,251370701184379;0,466339132431897;-0,143987219329173;-0,0737226142871028;0,00137070118437934;0,216339132431897;0,17762581834049;-0,049453321442244;-0,143987219329173;-0,27153639179524;-0,66299792057974;0,233942047680502;0,406185439184155;0,575948877316693;27,1153270977862
"Rasos_M_B6_ggrnc";0,100780696158863;0,174336365584407;0,255149432232726;0,469733506024004;-0,149219303841137;-0,075663634415593;0,00514943223272572;0,219733506024004;0,180893066388569;-0,0472951931384704;-0,149219303841137;-0,255729391772589;-0,673567128734801;0,239218597521802;0,400783597302667;0,596877215364547;20,1361224623143
"Rasos_M_C76_gg";0,0779292180337384;0,146518887980838;0,253235162128853;0,522316731856571;-0,172070781966262;-0,103481112019162;0,00323516212885301;0,272316731856571;0,23012824098341;-0,057404800766883;-0,172070781966262;-0,244458130738275;-0,627626854600158;0,293023330906747;0,425730806180971;0,688283127865046;27,7595885684089
"Quanca_F_D1_ggrnc";0,09119941279449;0,190032508491611;0,268030931835679;0,45073714687822;-0,15880058720551;-0,0599674915083889;0,0180309318356787;0,20073714687822;0,159648334405999;-0,0370197947765297;-0,15880058720551;-0,227856401673516;-0,769645121532938;0,228200969280853;0,359257124448679;0,63520234882204;24,510422594617
"Quanca_F_D52_gg";0,0881302658533891;0,176231139900844;0,259332591773911;0,476306002471856;-0,161869734146611;-0,0737688600991565;0,00933259177391118;0,226306002471856;0,183757574483692;-0,0473308849478985;-0,161869734146611;-0,252092859904766;-0,706259061499031;0,249417059726826;0,385212623350763;0,647478936586444;23,7306507314296
"Quanca_F_E38_gbg";0,104359870199823;0,222797326352299;0,270189875159132;0,402652928288746;-0,145640129800177;-0,0272026736477009;0,0201898751591324;0,152652928288746;0,110138613031355;-0,0300769652427986;-0,145640129800177;-0,266582970368445;-0,90593185258133;0,185057248782369;0,317661844019696;0,582560519200709;24,9536578921884
"Quanca_M_D28_ggrnc";0,132310422371631;0,190908319902372;0,253833430384115;0,422947827341881;-0,117689577628369;-0,0590916800976276;0,00383343038411538;0,172947827341881;0,142094598348384;-0,0375435822782784;-0,117689577628369;-0,258312478782906;-0,675209557733333;0,188284975854205;0,399961023840098;0,470758310513476;30,2806371677389
"Quanca_M_D33_gg";0,132137372659603;0,173620012060853;0,245184239820531;0,449058375459013;-0,117862627340397;-0,076379987939147;-0,00481576017946947;0,199058375459013;0,168670861478195;-0,0467786165396353;-0,117862627340397;-0,270537302183419;-0,592619905593766;0,211020608947894;0,447598644518693;0,471450509361587;29,7087740909453
"Quanca_M_E9_ggrnc";0,15771346345285;0,170910036996216;0,241127838315753;0,43024866123518;-0,0922865365471496;-0,0790899630037835;-0,00887216168424702;0,18024866123518;0,158811824995211;-0,0420385664384266;-0,0922865365471496;-0,258771728584008;-0,511825838322663;0,188428346207188;0,510443758258603;0,369146146188599;29,4140089421657
"Portalet_F_A37_ggrnc";0,166263183164902;0,177451704056647;0,23618238599296;0,42010272678549;-0,083736816835098;-0,0725482959433527;-0,0138176140070397;0,17010272678549;0,148592797812537;-0,0442612283558308;-0,083736816835098;-0,289500852654652;-0,495196427553705;0,176212174355234;0,526089302816008;0,334947267340392;20,6361472140111
"Portalet_F_A75_ggrnc";0,150180165970977;0,180490511769097;0,242962921599968;0,426366400659957;-0,0998198340290226;-0,0695094882309026;-0,00703707840003192;0,176366400659957;0,150567616958964;-0,0427555895540247;-0,0998198340290226;-0,276679535670335;-0,567710477044687;0,185641178030078;0,464940609839381;0,39927933611609;21,8740963073233
"Planoles_F_Pl19_ggrnc";0,128782284388731;0,164250238643048;0,242851047592938;0,464116429375283;-0,121217715611269;-0,0857497613569516;-0,00714895240706239;0,214116429375283;0,183629789601518;-0,050439543442456;-0,121217715611269;-0,26806925648036;-0,566857094266779;0,22573830368326;0,465563763813154;0,484870862445077;30,0691764232505
"Planoles_F_Pl43_gg";0,111343413604787;0,167291071648798;0,249175810442638;0,472189704303777;-0,138656586395213;-0,0827089283512023;-0,000824189557361566;0,222189704303777;0,186711518319247;-0,0498966912856069;-0,138656586395213;-0,261137110771766;-0,622339983922012;0,237858192680224;0,428862052038151;0,554626345580851;23,4301271413619
"Planoles_F_Pl6_gg";0,0802926609610404;0,157821377601637;0,252696512763598;0,509189448673724;-0,16970733903896;-0,0921786223983628;0,00269651276359794;0,259189448673724;0,215168121508147;-0,0571405214347421;-0,16970733903896;-0,259570974877288;-0,651325320642227;0,279933814725666;0,412377296572604;0,678829356155838;25,5007380727781
"Planoles_F_Pl60_gg";0,074188318204974;0,157794158568938;0,259183842478569;0,508833680747519;-0,175811681795026;-0,092205841431062;0,00918384247856869;0,258833680747519;0,214966927221986;-0,0524178802636197;-0,175811681795026;-0,239174179575497;-0,671423310252049;0,28260955650188;0,401864019524264;0,703246727180104;24,9219591771328
"Planoles_F_Pl62_gg";0,106415518099985;0,164555593497115;0,254240686732015;0,474788201670885;-0,143584481900015;-0,0854444065028849;0,00424068673201501;0,224788201670885;0,189977897899631;-0,0462668528946856;-0,143584481900015;-0,238887672195944;-0,633398248888797;0,242587565241166;0,422377756340847;0,574337927600062;21,9617596756935
"Planoles_F_Pl74_ggrnc";0,173105154647479;0,16542736992533;0,235487745451439;0,425979729975752;-0,0768948453525207;-0,0845726300746701;-0,0145122545485612;0,175979729975752;0,159555083350365;-0,0425790036959186;-0,0768948453525207;-0,260783665881633;-0,435782034202745;0,182163699513561;0,538483015582957;0,33829052029868;21,6542234265275
"Planoles_F_Pl78_gg";0,106335178530157;0,138843461648759;0,236125054544384;0,5186963052767;-0,143664821469843;-0,111156538351241;-0,0138749454556164;0,2686963052767;0,232611411058416;-0,0655097867700302;-0,143664821469843;-0,274517310871914;-0,536359135054517;0,281139078829686;0,489227418294428;0,574659285879373;21,7667927373328
"Planoles_M_Pl45_gg";0,0994624909464855;0,154951966597079;0,249159103043173;0,496426439413263;-0,150537509053515;-0,095048033402921;-0,000840896956827032;0,246426439413263;0,209109554646384;-0,054114952648013;-0,150537509053515;-0,253232060325409;-0,608668399929415;0,263280792266627;0,43723453696353;0,602150036214058;25,0236469273829
"Planoles_M_Pl49_gg";0,0734150757811135;0,15567696747276;0,255061764961333;0,515846191784794;-0,176584924218886;-0,0943230325272397;0,00506176496133261;0,265846191784794;0,220557705154625;-0,0570633861918475;-0,176584924218886;-0,253171695043601;-0,65937714215048;0,288243242432749;0,408080196692578;0,706339696875546;20,8900028855943
"Planoles_M_Pl63_gg";0,105018370019286;0,142080885909971;0,244595761090774;0,50830498297997;-0,144981629980714;-0,107919114090029;-0,00540423890922599;0,25830498297997;0,224265542333248;-0,0569908078232198;-0,144981629980714;-0,248854412727027;-0,559719311379027;0,27306163898694;0,470855581881759;0,579926519922857;30,3891139127757
"Planoles_M_Pl81_gbgrnc";0,164780868060608;0,167628392530981;0,236439006008619;0,431151733399792;-0,0852191319393917;-0,0823716074690185;-0,0135609939913814;0,181151733399792;0,161374430110526;-0,0445131192569912;-0,0852191319393917;-0,269144660524683;-0,470878485705195;0,187844150635541;0,551062145203311;0,340876527757567;23,6473471138553
"Planoles_M_Pl87_gg";0,107081288403912;0,126209982392608;0,233319366527138;0,533389362676342;-0,142918711596088;-0,123790017607392;-0,0166806334728616;0,283389362676342;0,249345428869454;-0,0682218786287408;-0,142918711596088;-0,267067793353533;-0,505033163394681;0,295386400746568;0,516703511821076;0,571674846384351;28,9518955007183
"Pinarra_M_A76_gg";0,113330180114893;0,16678206112245;0,247938950667596;0,471948808095061;-0,136669819885107;-0,0832179388775501;-0,0020610493324043;0,221948808095061;0,18687570413698;-0,0505061511511061;-0,136669819885107;-0,263959754500095;-0,614748381307025;0,236964216218859;0,433461126271451;0,546679279540427;18,9285431970683
"Penyagolosa_E47_Pmuralis_F_gg";0,0993260079264389;0,158020352274528;0,247930029921037;0,494723609877995;-0,150673992073561;-0,0919796477254715;-0,00206997007896263;0,244723609877995;0,206187793965343;-0,0554668355913632;-0,150673992073561;-0,262790034940573;-0,614523328762137;0,261328582665957;0,433599354257456;0,602695968294244;25,2532643627971
"Penyagolosa_E69_Pmuralis_M_gg";0,114155377662792;0,184865488541059;0,253801129444889;0,44717800435126;-0,135844622337208;-0,0651345114589406;0,00380112944488883;0,19717800435126;0,160632954220184;-0,0439966202112097;-0,135844622337208;-0,267338942585793;-0,684206488583257;0,214924195914401;0,395533132295979;0,543378489348834;21,320311525145
"Me12_F_gg";0,0738301960913695;0,13717331408933;0,255677364656708;0,533319125162593;-0,176169803908631;-0,11282668591067;0,00567736465670827;0,283319125162593;0,24258877521762;-0,0562636769200077;-0,176169803908631;-0,227900889684459;-0,615695069104218;0,305042152843421;0,432880871289426;0,704679215634522;24,6375824380175
"Me63_F_ggrnc";0,122389128585796;0,178822375575655;0,250737500498536;0,448050995340013;-0,127610871414204;-0,0711776244243445;0,00073750049853611;0,198050995340013;0,164868185644116;-0,0443350188595892;-0,127610871414204;-0,262697400048839;-0,641875677860405;0,21314700804364;0,417572197575157;0,510443485656817;28,3505426415502
"Me76_F_gbgrnc";0,169086456141419;0,179927322106808;0,240329673700941;0,410656548050831;-0,0809135438585808;-0,070072677893192;-0,0096703262990587;0,160656548050831;0,141292218077547;-0,0388641877296453;-0,0809135438585808;-0,26842429595577;-0,504500686885065;0,167394496793989;0,517201721774039;0,323654175434323;28,3797340243921
"Me78_M_ggrnc";0,108451828080518;0,200528160856031;0,264307812493608;0,426712198569843;-0,141548171919482;-0,0494718391439685;0,0143078124936076;0,176712198569843;0,138508870090316;-0,0348691092571491;-0,141548171919482;-0,246621656040677;-0,780888842322459;0,201088156905945;0,355158519850636;0,566192687677926;29,7862398294088
"Ll13_F_ggrnc";0,0827347198557966;0,189485947629248;0,262177929018434;0,465601403496522;-0,167265280144203;-0,0605140523707521;0,012177929018434;0,215601403496522;0,169085494242697;-0,0462205626389023;-0,167265280144203;-0,266837311295847;-0,76197914709176;0,24228891579202;0,362132708567996;0,669061120576814;29,0833997853061
"Ll14_F_ggrnc";0,0916203574462732;0,167267167713264;0,257835201790639;0,483277273049824;-0,158379642553727;-0,0827328322867356;0,00783520179063894;0,233277273049824;0,193515877909433;-0,0476851731486322;-0,158379642553727;-0,241601505589813;-0,671477442467855;0,254570976186839;0,401836644031573;0,633518570214907;20,6402277781316
"Ll18_M_gg";0,11114581113811;0,162110107261114;0,249598962805521;0,477145118795254;-0,13885418886189;-0,0878898927388858;-0,00040103719447874;0,227145118795254;0,192918757342614;-0,0495177334497858;-0,13885418886189;-0,251252596713725;-0,608814489793937;0,242796496319687;0,437142909244861;0,555416755447558;24,2584327756946
"Ll22_F_gg";0,109256977727702;0,173982172291087;0,24796485562436;0,468795994356851;-0,140743022272298;-0,0760178277089133;-0,00203514437564018;0,218795994356851;0,180535858295199;-0,0519187693097788;-0,140743022272298;-0,280025080179581;-0,643000996963285;0,234728253636767;0,416944744128478;0,562972089089191;24,0040055655116
"Ll27_F_gg";0,0769115250780929;0,183013747629934;0,267081215491733;0,472993511800239;-0,173088474921907;-0,0669862523700655;0,0170812154917335;0,222993511800239;0,177575614487462;-0,043078652223589;-0,173088474921907;-0,237995583770413;-0,758318385505397;0,25169125787121;0,36352977571841;0,692353899687629;22,9971204560336
"Ll28_M_gg";0,089264188659821;0,161810060134146;0,254913716505733;0,494012034700299;-0,160735811340179;-0,0881899398658536;0,00491371650573332;0,244012034700299;0,203431332308027;-0,0516169076960327;-0,160735811340179;-0,248487432127265;-0,653571305194965;0,264356980562091;0,411166899208617;0,642943245360716;28,733333680195
"Ll29_M_ggrnc";0,126403103252853;0,197731615554647;0,255459744852653;0,420405536339848;-0,123596896747147;-0,0522683844453533;0,00545974485265261;0,170405536339848;0,136359371237166;-0,037907167998472;-0,123596896747147;-0,271148123738296;-0,717860215921417;0,187901634892793;0,380069483615758;0,494387586988587;28,4315757468178
"Ll33_F_gg";0,0965442271882005;0,168741801550533;0,249938208821986;0,484775762439281;-0,1534557728118;-0,0812581984494672;-6,17911780141586e-05;0,234775762439281;0,193530486392032;-0,0543203482252098;-0,1534557728118;-0,273640167596616;-0,652038604500949;0,252890141373109;0,411991899586693;0,613823091247198;29,673303841943
"LL34_M_gg";0,11768073216836;0,173954013881538;0,251138147369521;0,457227106580581;-0,13231926783164;-0,0760459861184621;0,00113814736952112;0,207227106580581;0,173468633743194;-0,0455747381982289;-0,13231926783164;-0,256919846458249;-0,635613779575694;0,222882956490775;0,421108278754924;0,52927707132656;26,7216577758664
"Ll36_F_ggrnc";0,119914986261838;0,174457988508729;0,251510145149041;0,454116880080393;-0,130085013738162;-0,0755420114912713;0,00151014514904091;0,204116880080393;0,171255396595726;-0,0443902468593056;-0,130085013738162;-0,253623208615347;-0,634024482798071;0,219592840681675;0,422017944979572;0,520340054952649;30,5487855098082
"Ll40_M_gg";0,0847137338754507;0,184602310926502;0,25815167861314;0,472532276584907;-0,165286266124549;-0,0653976890734978;0,00815167861313964;0,222532276584907;0,176320374380044;-0,04979135896873;-0,165286266124549;-0,275224876321402;-0,733995876184227;0,246754135971147;0,373222382229278;0,661145064498197;21,7321982290678
"Ll47_M_gg";0,0976595152082101;0,146328072239112;0,245208229951738;0,510804182600941;-0,15234048479179;-0,103671927760888;-0,00479177004826244;0,260804182600941;0,223195123455202;-0,0589429345652799;-0,15234048479179;-0,258192462897305;-0,583317096021336;0,276582638601825;0,453888930082902;0,60936193916716;25,7821721822927
"Ll49_F_gbgrnc";0,106024365992239;0,182513465220968;0,253559508185951;0,457902660600842;-0,143975634007761;-0,067486534779032;0,00355950818595128;0,207902660600842;0,168640752339078;-0,0471276450022974;-0,143975634007761;-0,272504042864933;-0,688154710129546;0,226692967382955;0,393630785072173;0,575902536031044;33,0441153794026
"Ll53_F_gg";0,085861246635537;0,149360729365336;0,249802826164423;0,514975197834704;-0,164138753364463;-0,100639270634664;-0,000197173835576864;0,264975197834704;0,22389222258221;-0,0582409472140725;-0,164138753364463;-0,254489251510153;-0,61707529303992;0,28365695059567;0,4320383589819;0,656555013457852;27,2318427394382
"Ll55_M_gg";0,0912479540050048;0,172589835660597;0,255491815603431;0,480670394730968;-0,158752045994995;-0,0774101643394034;0,00549181560343069;0,230670394730968;0,188660042348445;-0,050302374043832;-0,158752045994995;-0,260567896551942;-0,682657770342086;0,251644893691408;0,396286063770386;0,635008183979981;27,0053498588827
"Ll58_F_gg";0,0965479160248076;0,164010144813469;0,255136894218935;0,484305044942788;-0,153452083975192;-0,0859898551865308;0,00513689421893509;0,234305044942788;0,196139768133132;-0,0488050054783626;-0,153452083975192;-0,24387500882916;-0,649369820676955;0,25377210106588;0,413438668429726;0,61380833590077;30,6885003722911
"Ll59_F_gg";0,121785281937839;0,164888212826495;0,243402538561922;0,469923966673744;-0,128214718062161;-0,0851117871735052;-0,00659746143807785;0,219923966673744;0,186795487557743;-0,0523284128770601;-0,128214718062161;-0,273136162439631;-0,584031762686737;0,232529204389312;0,453398033985024;0,512858872248644;26,7001012575933
"Ll60_M_ggrnc";0,0843703822288348;0,183996373125894;0,262870913498358;0,468762331146913;-0,165629617771165;-0,0660036268741057;0,0128709134983581;0,218762331146913;0,174382823316578;-0,0449072476235318;-0,165629617771165;-0,25204467543252;-0,743644621135128;0,244661399162198;0,369289929021365;0,662518471084661;25,8683430032477
"Ll62_M_menut_gg";0,0902247299554799;0,181886938793826;0,262223244031286;0,465665087219409;-0,15977527004452;-0,0681130612061743;0,0122232440312857;0,215665087219409;0,173777915948617;-0,0435243803432659;-0,15977527004452;-0,245411359861659;-0,72830739316057;0,240044313978709;0,37559678965309;0,639101080178081;29,9435260500516
"Ll64_M_gg";0,0973644387907941;0,175087168835256;0,259531636775239;0,46801675559871;-0,152635561209206;-0,0749128311647439;0,00953163677523939;0,21801675559871;0,179382004533699;-0,0438549926912537;-0,152635561209206;-0,239774977267697;-0,690723876525653;0,239580421737936;0,392405969880048;0,610542244836824;33,2417216164771
"Ll65_M_gg";0,0778461220183544;0,155593327544628;0,253337283908935;0,513223266528083;-0,172153877981646;-0,0944066724553724;0,00333728390893527;0,263223266528083;0,219002716813037;-0,0573258631400623;-0,172153877981646;-0,25601467748317;-0,65016206752022;0,284403590449143;0,413007818620654;0,688615511926583;30,465277766014
"Ll66_F_gg";0,0910188761785579;0,17525059035152;0,258287759510101;0,475442773959821;-0,158981123821442;-0,0747494096484796;0,00828775951010057;0,225442773959821;0,183829418653054;-0,0474178189417469;-0,158981123821442;-0,252441910542759;-0,697144751719978;0,247622096039592;0,389389145842411;0,635924495285769;37,0074199920586
"Ll71_F_gg";0,0850254828057398;0,179816016215504;0,259903833743955;0,475254667234801;-0,16497451719426;-0,0701839837844959;0,00990383374395491;0,225254667234801;0,180918486323367;-0,0478226979153771;-0,16497451719426;-0,258422247826509;-0,722551803508036;0,249469638338863;0,378042685897223;0,659898068777041;27,6745535850846
"Ll80_M_gg";0,105901110756553;0,176484639849702;0,255335127868304;0,462279121525441;-0,144098889243447;-0,0735153601502984;0,00533512786830391;0,212279121525441;0,17501266285219;-0,0452878932314827;-0,144098889243447;-0,253214881829973;-0,672974605604497;0,231181563523469;0,40108144611181;0,576395556973788;29,0866854388968
"Ll81_M_gg";0,114913273329777;0,168190186113863;0,252304356483117;0,464592184073243;-0,135086726670223;-0,0818098138861367;0,00230435648311658;0,214592184073243;0,181508413435486;-0,0453162310951799;-0,135086726670223;-0,24466299697916;-0,625391982986877;0,23075374031858;0,427047397635707;0,540346906680893;29,6520194732639
"Ll82_M_ggrnc";0,0983912931522002;0,187860422548769;0,254438622648267;0,459309661650764;-0,1516087068478;-0,0621395774512306;0,00443862264826666;0,209309661650764;0,166228031716658;-0,048893902088925;-0,1516087068478;-0,286069738328683;-0,718822682969103;0,230233733805318;0,379651239352054;0,606434827391199;34,8050269363156
"Ll83_M_gg";0,107474460073634;0,185812088546913;0,263424390520886;0,443289060858566;-0,142525539926366;-0,0641879114530866;0,0134243905208863;0,193289060858566;0,157671800670065;-0,0361516715311809;-0,142525539926366;-0,225388558732477;-0,722260397394419;0,215594224441058;0,378167703403268;0,570102159705462;34,7537582899031
"Ll84_F_gg";0,0811528462558115;0,151580524787443;0,257011067272224;0,510255561684522;-0,168847153744188;-0,098419475212557;0,00701106727222385;0,260255561684522;0,219642705967943;-0,0522601238809648;-0,168847153744188;-0,233589106280856;-0,64212890446276;0,281928005278808;0,417430793216009;0,675388614976754;40,1375335174632
"Ll87_M_gg";0,0721937566260623;0,186503456430324;0,269194467289771;0,472108319653843;-0,177806243373938;-0,0634965435696761;0,019194467289771;0,222108319653843;0,17489654573875;-0,0425051932407178;-0,177806243373938;-0,238408444453901;-0,779301884917699;0,253003069836177;0,355728608055815;0,711224973495751;26,9380424477126
"Ll90_F_gg";0,120231804324581;0,176612278410452;0,254202900240381;0,448953017024586;-0,129768195675419;-0,0733877215895482;0,00420290024038116;0,198953017024586;0,166773961444329;-0,0414221366812796;-0,129768195675419;-0,243446713484125;-0,646797953404689;0,215334930357179;0,414845350273234;0,519072782701676;32,6213401718903
"Ll92_M_gg";0,0658615894228866;0,160183481108286;0,261456983547576;0,512497945921251;-0,184138410577113;-0,0898165188917139;0,0114569835475758;0,262497945921251;0,215747666948376;-0,0529507932603444;-0,184138410577113;-0,240672198477863;-0,692110476433166;0,288544271387308;0,391749160974853;0,736553642308453;28,1621748661424
"Ll95_M_gg";0,0912040959785471;0,157336125155724;0,252535600051955;0,498924178813774;-0,158795904021453;-0,092663874844276;0,00253560005195493;0,248924178813774;0,209179108423166;-0,0534534202924373;-0,158795904021453;-0,250185007568675;-0,634158879214324;0,268009900331426;0,421940827099701;0,635183616085811;30,4842928277864
"Ll96_F_ggrnc";0,145316568413423;0,171004618024216;0,241061934978023;0,442616878584338;-0,104683431586578;-0,0789953819757839;-0,00893806502197676;0,192616878584338;0,166327861564043;-0,0464914317579626;-0,104683431586578;-0,272560576474034;-0,544926581233539;0,201953043077133;0,482294666921836;0,41873372634631;28,5009839681256
"Gallina_F_A35_gg";0,12927052416344;0,166530739959566;0,24006086308801;0,464137872788984;-0,12072947583656;-0,0834692600404337;-0,0099391369119905;0,214137872788984;0,182246404811193;-0,0532263621909796;-0,12072947583656;-0,284153923694969;-0,566389916440824;0,224994231113735;0,46590575655759;0,482917903346241;20,057171558242
"Gallina_F_D53_ggrnc";0,128913401938052;0,181758341377977;0,251340556085603;0,437987700598368;-0,121086598061948;-0,068241658622023;0,00134055608560295;0,187987700598368;0,156907796802563;-0,0413887028521704;-0,121086598061948;-0,257902842631112;-0,641053624330871;0,202472333051791;0,41803208673062;0,48434639224779;26,3774672069906
"Gallina_M_A21_ggrnc";0,138957284481113;0,16926628249328;0,243976228103065;0,447800204922541;-0,111042715518887;-0,0807337175067198;-0,00602377189693489;0,197800204922541;0,17056649650191;-0,0456487035073522;-0,111042715518887;-0,261501509946708;-0,56139180923825;0,208583840530964;0,469602709993811;0,444170862075547;28,5336487401564
