"";"u";"s";"m";"l";"u,r";"s,r";"m,r";"l,r";"x";"y";"z";"h,theta";"h,phi";"r,vec";"r,max";"r,achieved";"lum"
"Canto_M_E25_gt";0,126326990976233;0,14759761174637;0,198439718113288;0,527635679164109;-0,123673009023767;-0,10240238825363;-0,0515602818867122;0,277635679164109;0,232724837001724;-0,0984129491082014;-0,123673009023767;-0,400067313013113;-0,455171943905984;0,281320051668282;0,568677138789071;0,494692036095067;23,6268574654467
"Canto_M_E44_gt";0,155706729571345;0,139596664207586;0,182600724081665;0,522095882139403;-0,0942932704286546;-0,110403335792414;-0,0673992759183348;0,272095882139403;0,234231977736643;-0,104825433043556;-0,0942932704286546;-0,420796537790991;-0,352131164289216;0,273393876404209;0,619079746191407;0,441613343169655;14,1629643544731
"Canto_M_E52_gt";0,107085856690134;0,113883042769937;0,170044056484924;0,608987044055006;-0,142914143309866;-0,136116957230063;-0,0799559435150761;0,358987044055006;0,303188043189672;-0,135333864714455;-0,142914143309866;-0,419830617170264;-0,406466364285106;0,361472954492761;0,632325370535608;0,571656573239465;15,7396242718382
"Canto_M_E59_Gt";0,138629811541085;0,141770383183441;0,189044874016804;0,530554931258669;-0,111370188458915;-0,108229616816559;-0,0609551259831958;0,280554931258669;0,238080940665716;-0,104027982136858;-0,111370188458915;-0,411943471998769;-0,404958354909549;0,28267945495404;0,634549197737782;0,445480753835659;20,4264770499147
"Canto_M_E72_gt";0,165220507680403;0,134301721490056;0,175452614090137;0,525025156739403;-0,0847794923195967;-0,115698278509944;-0,0745473859098625;0,275025156739403;0,239268261727071;-0,109043520107261;-0,0847794923195967;-0,42761497979777;-0,311899844372863;0,276274053550538;0,596970968601734;0,462793114039776;8,96351474615975
"Canto_M_E80_gt";0,12675358095386;0,111536529338027;0,162129614221825;0,599580275486288;-0,12324641904614;-0,138463470661973;-0,087870385778175;0,349580275486288;0,298864537554911;-0,136774807806081;-0,12324641904614;-0,429195911538643;-0,358752623990972;0,351022847783442;0,633782408647665;0,553853882647892;11,8681509474583
"ColladaToses_F_B82_gt";0,143447166012886;0,128140904708709;0,174759252769586;0,553652676508819;-0,106552833987114;-0,121859095291291;-0,0752407472304141;0,303652676508819;0,260571680114466;-0,11747697961572;-0,106552833987114;-0,423554941023485;-0,356827106791356;0,305044173273304;0,625813306229071;0,487436381165162;13,1836332573713
"ColladaToses_F_C46_gatrnj";0,114698160377261;0,192921797283786;0,250200326808422;0,442179715530531;-0,135301839622739;-0,0570782027162141;0,000200326808422093;0,192179715530531;0,152638678513222;-0,0476239454850935;-0,135301839622739;-0,302433334106221;-0,702277171694258;0,209459289999578;0,387022250738815;0,541207358490954;6,46647661710953
"ColladaToses_F_D51_gt";0,171631188388077;0,132102989506992;0,178984159305311;0,517281662799621;-0,0783688116119231;-0,117897010493008;-0,0710158406946892;0,267281662799621;0,235872802342282;-0,103031232852478;-0,0783688116119231;-0,411829844502305;-0,295553406114395;0,269059629936131;0,570539551450475;0,471588041972033;15,671770753567
"ColladaToses_F_E85_gatrnj";0,151952311251499;0,152777914139419;0,207230392521901;0,488039382087181;-0,0980476887485011;-0,0972220858605812;-0,0427696074780987;0,238039382087181;0,205304881722119;-0,0800291120115423;-0,0980476887485011;-0,371687832291547;-0,418655201804085;0,241180642874199;0,61495749148367;0,392190754994005;20,3907924437675
"ColladaToses_M_A94_gt";0,127307403403085;0,145822088254977;0,195576313877109;0,53129419446483;-0,122692596596915;-0,104177911745023;-0,0544236861228911;0,28129419446483;0,236052492572516;-0,101103419799529;-0,122692596596915;-0,40467010399454;-0,445720474359434;0,284598232609675;0,57990098934957;0,49077038638766;15,0709149469072
"ColladaToses_M_D15_gt";0,142731907994223;0,139542335543002;0,187094468397727;0,530631288065048;-0,107268092005777;-0,110457664456998;-0,0629055316022729;0,280631288065048;0,239492094429642;-0,104646389586281;-0,107268092005777;-0,411949827214354;-0,38946351752835;0,282513315987584;0,639415375511511;0,441830657827992;15,4188644469535
"ColladaToses_M_D24_gt";0,0955640004612284;0,116904607717381;0,175309335331442;0,612222056489948;-0,154435999538772;-0,133095392282619;-0,0746906646685577;0,362222056489948;0,303318752547484;-0,133822784484295;-0,154435999538772;-0,415507792486227;-0,435940687338073;0,365733894037224;0,59204766882317;0,617743998155086;12,5971308152094
"ColladaToses_M_D36_gatrnj";0,180335022519378;0,175047526013864;0,208438836574135;0,436178614892622;-0,0696649774806218;-0,0749524739861357;-0,0415611634258646;0,186178614892622;0,15990948093258;-0,0687125597325247;-0,0696649774806218;-0,405841971955926;-0,380734509003555;0,187471776661178;0,625302163794671;0,299809895944543;19,8294481801497
"ColladaToses_M_D9_gt";0,157453390126506;0,123054563978529;0,17786910087735;0,541622945017616;-0,0925466098734943;-0,126945436021471;-0,0721308991226501;0,291622945017616;0,256319739002151;-0,10922653956275;-0,0925466098734943;-0,402830710266276;-0,320692600531409;0,29359005525743;0,578181588205685;0,507781744085885;15,8646704849818
"ColladaToses_M_E41_gt";0,150845016310202;0,152353376126237;0,199274187300619;0,497527420262942;-0,0991549836897978;-0,0976466238737633;-0,0507258126993809;0,247527420262942;0,211375070146962;-0,0888594298891452;-0,0991549836897978;-0,397957310909455;-0,408153230423805;0,24981418964979;0,629857875906981;0,396619934759191;21,1975872279403
"ColladaToses_M_E62_gt";0,105778961414307;0,11930339832579;0,177239345356076;0,597678294903828;-0,144221038585693;-0,13069660167421;-0,0727606546439243;0,347678294903828;0,292943600593217;-0,128164165640292;-0,144221038585693;-0,412414282060219;-0,423717486286102;0,350773024124613;0,608047597570501;0,576884154342774;12,2564074056875
"Cd11_M_gt";0,119449136822103;0,104583890992515;0,166281249444472;0,60968572274091;-0,130550863177897;-0,145416109007485;-0,0837187505555284;0,35968572274091;0,309310438982172;-0,134953844666843;-0,130550863177897;-0,411407402342384;-0,369121312603098;0,36184114709386;0,622078856262128;0,581664436029939;17,7144467033164
"Cd22_F_gatrnj";0,166837257032266;0,18450399802681;0,219660251437837;0,428998493503087;-0,0831627429677343;-0,0654960019731896;-0,0303397485621629;0,178998493503087;0,149721689709022;-0,0615826326689797;-0,0831627429677343;-0,39022164761502;-0,474541802999324;0,182002875893994;0,547128646191383;0,332650971870937;22,920584620658
"Cd28_M_gt";0,133781904528221;0,127429797217796;0,181937110769129;0,556851187484855;-0,116218095471779;-0,122570202782204;-0,068062889230871;0,306851187484855;0,262965822697713;-0,113280897485787;-0,116218095471779;-0,406757696193115;-0,385575191287793;0,309014937110422;0,630281524579658;0,490280811128817;24,363062220467
"Cd30_M_gt";0,173434413516519;0,100112306043043;0,159338100645137;0,567115179795301;-0,0765655864834807;-0,149887693956957;-0,0906618993548628;0,317115179795301;0,285979687276606;-0,123231488447611;-0,0765655864834807;-0,406865747082804;-0,241092391873673;0,320675334744346;0,53485934415075;0,599550775827829;14,8841801857011
"Cd39_F_gatrnj";0,146386750362609;0,193058509240405;0,233054374820102;0,427500365576884;-0,103613249637391;-0,0569414907595952;-0,0169456251798979;0,177500365576884;0,143565730593814;-0,054606365433914;-0,103613249637391;-0,36345974735366;-0,593450920415505;0,185280003365873;0,447047081368179;0,414452998549565;31,9123878360336
"Cd40_M_gt";0,121536554162642;0,114391231997587;0,166636640303827;0,597435573535944;-0,128463445837358;-0,135608768002413;-0,0833633596961729;0,347435573535944;0,295803039976915;-0,133838882258579;-0,128463445837358;-0,424897327416817;-0,376768708519552;0,349163488612739;0,643696373317332;0,542435072009652;10,1326650932816
"Cd59_M_gt";0,144015466032377;0,133009306410549;0,183344743830044;0,539630483727029;-0,105984533967623;-0,116990693589451;-0,0666552561699555;0,289630483727029;0,249003600758784;-0,108169766793954;-0,105984533967623;-0,409814307794752;-0,372194368769743;0,29143818054509;0,622780692214329;0,467962774357803;11,8845245648523
"Cd69_M_gatrnj";0,132859605006612;0,184815521172783;0,224193791995598;0,458131081825007;-0,117140394993388;-0,0651844788272169;-0,025806208004402;0,208131081825007;0,167370915590164;-0,0687870008402824;-0,117140394993388;-0,389940521873065;-0,574507095731895;0,215561005307773;0,460048400297653;0,468561579973551;22,7595701702631
"Cd79_M_gt_mud";0,190397373724046;0,171057866003697;0,209794554495099;0,428750205777158;-0,0596026262759539;-0,0789421339963027;-0,0402054455049012;0,178750205777158;0,157803685767222;-0,06371702534384;-0,0596026262759539;-0,383755585087911;-0,336878848413407;0,1803173192441;0,571042705953913;0,315768535985211;24,5174033600043
"Cd94_M_gt";0,101658084650111;0,142058394287555;0,213608475708754;0,54267504535358;-0,148341915349889;-0,107941605712445;-0,0363915242912462;0,29267504535358;0,245326594393594;-0,0910458275451363;-0,148341915349889;-0,35536548964463;-0,515718744937475;0,300798611166693;0,506934622047333;0,593367661399555;26,0613996402455
"Civis_F_A22_gt";0,100171645040696;0,173567159563516;0,224063223420624;0,502197971975165;-0,149828354959304;-0,0764328404364843;-0,0259367765793761;0,252197971975165;0,201244451041209;-0,0804824288049705;-0,149828354959304;-0,380440613828473;-0,604848029748944;0,263486785951471;0,439647732271768;0,599313419837217;25,4615044951609
"Civis_F_A49_gt";0,104781382431385;0,118868886194531;0,184765765211282;0,591583966162802;-0,145218617568615;-0,131131113805469;-0,0652342347887176;0,341583966162802;0,289477684910302;-0,120533889295578;-0,145218617568615;-0,394550281562068;-0,433706520327527;0,345563590990554;0,594902356144652;0,580874470274461;22,197674879235
"Civis_F_E7_gt";0,122699303519155;0,121217582864302;0,178157875262249;0,577925238354293;-0,127300696480845;-0,128782417135698;-0,0718421247377506;0,327925238354293;0,279675179393321;-0,121207673231058;-0,127300696480845;-0,408953270136659;-0,395619049809959;0,330325556600275;0,641247392204582;0,515129668542791;16,8293752986344
"Civis_M_A14_gt";0,120713729438324;0,13709290187168;0,195868449235371;0,546324919454625;-0,129286270561676;-0,11290709812832;-0,0541315507646291;0,296324919454625;0,250602407371973;-0,10312477924696;-0,129286270561676;-0,390387136183676;-0,445149289734817;0,300251938263701;0,580595172556364;0,517145082246705;16,4637195551398
"Civis_M_A38_gt";0,145398390337383;0,129880075349914;0,17606952012601;0,548652014186693;-0,104601609662617;-0,120119924650086;-0,0739304798739902;0,298652014186693;0,256444392186529;-0,115397369240643;-0,104601609662617;-0,422845471302158;-0,356108847792964;0,300036290897601;0,624451546593163;0,480479698600344;10,4718326825767
"Civis_M_E18_gt";0,112678488231675;0,121739959095152;0,186103071176295;0,579478481496878;-0,137321511768325;-0,128260040904848;-0,0638969288237047;0,329478481496878;0,280306453874939;-0,116323413589439;-0,137321511768325;-0,393358703839403;-0,424916686853416;0,333106652931731;0,606435671735314;0,549286047073299;14,5290560382724
"Civis_M_E64_gt";0,167014354240207;0,166867611988037;0,20296259427378;0,463155439497976;-0,0829856457597929;-0,0831323880119631;-0,0470374057262204;0,213155439497976;0,181438498599277;-0,0792305592665972;-0,0829856457597929;-0,411721952190687;-0,396909185661375;0,214671907099712;0,645572418384096;0,332529552047853;12,3369087322413
"Campdevanol_M_CvE72_gt";0,105636242830179;0,119090940375766;0,178273584814041;0,596999231980014;-0,144363757169821;-0,130909059624234;-0,0717264151859588;0,346999231980014;0,29265786456891;-0,127117647678464;-0,144363757169821;-0,409768350461368;-0,424887447120275;0,350211959289696;0,60647486279698;0,577455028679285;14,2602875915945
"Campdevanol_M_CvE77_gt";0,147374137928765;0,159868617667688;0,207118675364966;0,485638569038581;-0,102625862071235;-0,0901313823323116;-0,0428813246350344;0,235638569038581;0,199492538597494;-0,0817662346513847;-0,102625862071235;-0,388986912034982;-0,444266465555318;0,238778260423771;0,581671753115285;0,41050344828494;17,7963357455372
"Campdevanol_M_CvE93_gt";0,129581500648581;0,127321268410805;0,178613703331676;0,564483527608938;-0,120418499351419;-0,122678731589195;-0,0713862966683241;0,314483527608938;0,267706117459437;-0,118290970422798;-0,120418499351419;-0,416071446432024;-0,390328885176718;0,316480542837662;0,644937673258302;0,490714926356782;13,3448065584441
"Campdevanol_M_D25_gt";0,15911254958883;0,175783199653752;0,215323429291389;0,449780821466029;-0,0908874504111702;-0,0742168003462483;-0,034676570708611;0,199780821466029;0,16778859104404;-0,0689136236997777;-0,0908874504111702;-0,389710878306913;-0,464497449271953;0,20288574976627;0,558068657577105;0,363549801644681;21,3242778873797
"Biados_F_F13_gatrnj";0,108409250897057;0,178515657524778;0,232454992128822;0,480620099449343;-0,141590749102943;-0,0714843424752215;-0,0175450078711784;0,230620099449343;0,185000432935864;-0,0686691804845096;-0,141590749102943;-0,355420850020565;-0,622387240805063;0,242875599363963;0,428833806062041;0,566362996411773;19,822117051053
"Biados_F_F20_gt";0,0965199194558362;0,138935581309321;0,207253043934778;0,557291455300065;-0,153480080544164;-0,111064418690679;-0,042746956065222;0,307291455300065;0,256189605543355;-0,0996033966281207;-0,153480080544164;-0,370803488587379;-0,509247920934621;0,314817543558426;0,512798700721032;0,613920322176655;18,1881238445549
"Biados_F_F27_gatrnj";0,108626703215825;0,178170760632846;0,22355478217712;0,489647753974209;-0,141373296784175;-0,071829239367154;-0,0264452178228801;0,239647753974209;0,190739925075653;-0,0780323976961651;-0,141373296784175;-0,388329624137983;-0,60126611192213;0,249914351632124;0,441940517263403;0,565493187136701;21,4192609007064
"Biados_F_F29_gatrnj";0,136455582610147;0,188388556247745;0,232434979593489;0,442720881548619;-0,113544417389853;-0,0616114437522548;-0,017565020406511;0,192720881548619;0,155746105520671;-0,0587745313128064;-0,113544417389853;-0,360850361898484;-0,598599811193549;0,201503423386049;0,44366651399115;0,454177669559411;21,4588408149011
"Biados_F_F39_gt";0,117868628067429;0,167028611243135;0,210713969923169;0,504388790766268;-0,132131371932571;-0,0829713887568655;-0,0392860300768309;0,254388790766268;0,206590074841352;-0,0883846219603402;-0,132131371932571;-0,404261925657839;-0,531569706025537;0,260672207706942;0,493206503297277;0,528525487730285;15,8456145079125
"Biados_M_F12_gt";0,110774869073231;0,130645404767639;0,18631158948741;0,57226813667172;-0,139225130926769;-0,119354595232361;-0,0636884105125897;0,32226813667172;0,270437587994733;-0,116775277529619;-0,139225130926769;-0,407617200256927;-0,441516552460965;0,325816806693738;0,585053870168586;0,556900523707077;17,4157332340228
"Biados_M_F19_gt";0,106801950248868;0,12944287018412;0,181634050016619;0,582121129550393;-0,143198049751132;-0,12055712981588;-0,0683659499833812;0,332121129550393;0,277207688274657;-0,123141196269121;-0,143198049751132;-0,418036882200035;-0,441071223730064;0,335430377440233;0,585605701375101;0,572792199004529;14,3706972109835
"Biados_M_F22_gt";0,112691940968905;0,162277391569486;0,209718869956817;0,515311797504792;-0,137308059031095;-0,0877226084305141;-0,040281130043183;0,265311797504792;0,216188539047021;-0,0912703201373128;-0,137308059031095;-0,399479041975164;-0,529408873947954;0,271884642501447;0,495026738452176;0,549232236124379;18,4200706652909
"Biados_M_F24_gt";0,147946471694294;0,149323839192319;0,193637892497478;0,509091796615909;-0,102053528305706;-0,100676160807681;-0,0563621075025224;0,259091796615909;0,220311980372785;-0,0958624135799872;-0,102053528305706;-0,410412067657453;-0,401663227218397;0,261040023124429;0,639468393347634;0,408214113222825;9,83329609980516
"Biados_M_F25_gatrnj";0,136797410980764;0,171145031296294;0,211755664936768;0,480301892786174;-0,113202589019236;-0,0788549687037062;-0,0382443350632322;0,230301892786174;0,189319140282625;-0,0805874021694606;-0,113202589019236;-0,402437665484036;-0,502977807257579;0,234842271378968;0,518632730517901;0,452810356076943;16,093237983947
"Biados_M_F30_gt";0,109470464971466;0,141395090443123;0,188155000169507;0,560979444415904;-0,140529535028534;-0,108604909556877;-0,0618449998304928;0,310979444415904;0,256941892822159;-0,115281221731768;-0,140529535028534;-0,421744439618052;-0,462852910239925;0,314733929830164;0,559907086019779;0,562118140114137;16,6603315486746
"Biados_M_F41_gt";0,125957870641218;0,162928610793791;0,206649910105269;0,504463608459722;-0,124042129358782;-0,0870713892062088;-0,0433500898947315;0,254463608459722;0,209146618396044;-0,0898352292056233;-0,124042129358782;-0,40570327919617;-0,498952505964593;0,259227942646598;0,52245947402435;0,496168517435127;19,1690930175045
"Biados_M_F42_gatrnj";0,15971931460865;0,164293487562984;0,216706381031048;0,459280816797317;-0,0902806853913502;-0,0857065124370156;-0,0332936189689517;0,209280816797317;0,180642109302626;-0,0672322580399767;-0,0902806853913502;-0,356300320386743;-0,438039253423826;0,212843487871224;0,589393752796033;0,361122741565401;16,4144060488077
"Biados_M_F43_gt";0,10639126710956;0,141750844185777;0,214562609913869;0,537295278790794;-0,14360873289044;-0,108249155814223;-0,035437390086131;0,287295278790794;0,24222050884499;-0,0883603826884032;-0,14360873289044;-0,349792312008054;-0,508187503442221;0,295130141287475;0,513774711584968;0,574434931561761;21,4814136069841
"Biados_M_F49_gatrnj";0,160886612169762;0,175507148597016;0,221441047349409;0,442165191883813;-0,0891133878302375;-0,0744928514029843;-0,0285589526505915;0,192165191883813;0,163294035465411;-0,061797684038862;-0,0891133878302375;-0,36178683674523;-0,471930205681071;0,196023191642541;0,549926325368664;0,35645355132095;22,5089839445143
"Biados_M_F53_gt";0,122244884206914;0,137632743147844;0,193435431632586;0,546686941012657;-0,127755115793086;-0,112367256852156;-0,0565645683674142;0,296686941012657;0,250493515478065;-0,105164039155515;-0,127755115793086;-0,397481256332256;-0,439567638123217;0,300213001116486;0,587477454919916;0,511020463172345;13,6289830633972
"Biados_M_F60_gt";0,119031929793882;0,137087696382321;0,183510090317605;0,560370283506192;-0,130968070206118;-0,112912303617679;-0,0664899096823946;0,310370283506192;0,259206588864663;-0,116827404306185;-0,130968070206118;-0,423445496900767;-0,431666400114586;0,31303247997818;0,597535871692864;0,523872280824473;17,2444286029255
"Panticosa_M_F50_gatrnj";0,148317196090092;0,18944117780118;0,227966223025406;0,434275403083322;-0,101682803909908;-0,0605588221988201;-0,0220337769745945;0,184275403083322;0,149929730877718;-0,0593206497582106;-0,101682803909908;-0,376756249997347;-0,562641827510827;0,190623336188889;0,468671517845297;0,406731215639631;15,6035780940096
"Avet_F_B10_gt";0,12015184467158;0,124541753643127;0,171582276981542;0,583724124703752;-0,12984815532842;-0,125458246356873;-0,0784177230184586;0,333724124703752;0,281190626994966;-0,129082811145986;-0,12984815532842;-0,43036099102352;-0,39734958040886;0,335545949588675;0,646035264690496;0,519392621313682;12,5637759911931
"Avet_F_E1_gatrnj";0,127549113368093;0,193886663088802;0,236341687741975;0,442222535801129;-0,122450886631907;-0,0561133369111975;-0,0136583122580246;0,192222535801129;0,152074043243488;-0,0577797539756822;-0,122450886631907;-0,363098843308296;-0,645231239570291;0,203615407655838;0,415708316322598;0,489803546527628;23,4869142155026
"Avet_M_A28_gt";0,121519007906409;0,151223787024916;0,20413433690384;0,523122868164836;-0,128480992093591;-0,0987762129750844;-0,0458656630961601;0,273122868164836;0,227740746150681;-0,0940727724798454;-0,128480992093591;-0,391722229825029;-0,48063761502194;0,277890084941271;0,540722173009926;0,513923968374365;11,1144046821286
"Avet_M_B7_gt";0,114086913564198;0,15964019141965;0,212060040514328;0,514212854501824;-0,135913086435802;-0,0903598085803501;-0,0379399594856719;0,264212854501824;0,217130525322775;-0,0882939364807666;-0,135913086435802;-0,386217296221413;-0,525466967658789;0,270949905537388;0,498388184395641;0,543652345743207;14,1910788746772
"Avet_M_B80_gatrnj";0,148716643168866;0,168487838567252;0,227033291477311;0,455762226786571;-0,101283356831134;-0,0815121614327482;-0,0229667085226893;0,205762226786571;0,175918916826884;-0,0601689472252085;-0,101283356831134;-0,329553975375716;-0,498808579359472;0,211721718013804;0,522597504264202;0,405133427324534;30,1736684378165
"Avet_M_PN10_gtatrnj_t";0,16433178446463;0,149937628461655;0,188673463374345;0,49705712369937;-0,0856682155353696;-0,100062371538345;-0,0613265366256552;0,24705712369937;0,212566410776214;-0,0953349029406343;-0,0856682155353696;-0,42160139020988;-0,352380187183381;0,248218181973031;0,620158652440872;0,400249486153379;11,5659350313005
"Agudes_F_E51_gt";0,114892143957579;0,165513965041954;0,232035578923751;0,487558312076716;-0,135107856042421;-0,0844860349580457;-0,0179644210762487;0,237558312076716;0,197211081195739;-0,0668219865442451;-0,135107856042421;-0,326693717997095;-0,575571339111848;0,248216681946422;0,459293577030203;0,540431424169686;23,5687688628261
"Agudes_M_E28_gt";0,114167618020467;0,131410711096853;0,186592552613843;0,567829118268837;-0,135832381979533;-0,118589288903147;-0,0634074473861568;0,317829118268837;0,267250602982387;-0,115277753237946;-0,135832381979533;-0,407234330518514;-0,436648747443665;0,321188855940351;0,591149273942548;0,543329527918132;15,0207389077348
"Agudes_M_E36_gt";0,172695172549947;0,159776640581262;0,204372061057732;0,463156125811058;-0,0773048274500525;-0,0902233594187374;-0,0456279389422679;0,213156125811058;0,185781234310306;-0,0757271214106592;-0,0773048274500525;-0,387053300973616;-0,367792209762032;0,215000698338605;0,595745657565136;0,36089343767495;15,1386042319032
"Agudes_M_E44_gt";0,132930304665118;0,173245095090909;0,214444796954423;0,47937980328955;-0,117069695334882;-0,0767549049090909;-0,0355552030455772;0,229379803289551;0,187468456910623;-0,0791023754913576;-0,117069695334882;-0,399284708385136;-0,522101022115103;0,23474863516244;0,501301029465678;0,46827878133953;18,2094738318884
"Agudes_M_E45_gt";0,164618343768061;0,166193860993351;0,205473548831458;0,46371424640713;-0,085381656231939;-0,0838061390066485;-0,0445264511685424;0,21371424640713;0,182193283084987;-0,0774144074004434;-0,085381656231939;-0,401788181741107;-0,407204716657844;0,215586201078263;0,631242735830233;0,341526624927756;22,8290403300238
"Agudes_M_E57_gt";0,151516369656586;0,155285783716822;0,200100611327973;0,493097235298619;-0,0984836303434136;-0,0947142162831781;-0,0498993886720268;0,243097235298618;0,206866421411077;-0,0877455155864285;-0,0984836303434136;-0,401163264120492;-0,413062271018268;0,245340614775808;0,622795417675766;0,393934521373654;13,9075822296296
"Agudes_M_E73_gt";0,15031626490058;0,146122084610073;0,200332857288692;0,503228793200655;-0,0996837350994197;-0,103877915389927;-0,0496671427113085;0,253228793200655;0,218682304942923;-0,0879234826513909;-0,0996837350994197;-0,382281272473075;-0,4001193769933;0,255908843809804;0,615888475546503;0,415511661559709;15,9940618455236
"Agudes_M_E76_gt";0,127262377964834;0,165645058016704;0,211509966076887;0,495582597941575;-0,122737622035166;-0,0843549419832958;-0,0384900339231133;0,245582597941576;0,202044654951272;-0,0842191484165893;-0,122737622035166;-0,394933972428742;-0,511032661375522;0,250957031017745;0,511165661466542;0,490950488140666;27,9698467782696
"Agudes_M_E81_gt";0,129097393241785;0,142686019386429;0,195205201814627;0,533011385557159;-0,120902606758215;-0,107313980613571;-0,0547947981853732;0,283011385557159;0,239024495195823;-0,100864186606871;-0,120902606758215;-0,399312139733298;-0,436098890784132;0,286223223663656;0,59184667588693;0,483610427032859;16,6135953348883
"Agudes_M_E88_gt";0,123964603597665;0,155366672221699;0,200987394306972;0,519681329873663;-0,126035396402335;-0,0946333277783007;-0,0490126056930278;0,269681329873663;0,223096254266013;-0,0965459605065564;-0,126035396402335;-0,408420599810556;-0,478314809614152;0,273821077172581;0,543143206172176;0,504141585609339;20,9174761056011
"TorQuerol_E25_M_gt";0,112134547451732;0,116654559257494;0,189368972634056;0,581841920656719;-0,137865452548268;-0,133345440742506;-0,0606310273659442;0,331841920656719;0,284867917554943;-0,113051714095266;-0,137865452548268;-0,377793618412172;-0,422715905962824;0,336061457948255;0,609401143898968;0,551461810193074;23,1966202762542
"TorQuerol_E38_gt";0,158827248572462;0,142152258972325;0,186612942037201;0,512407550418012;-0,0911727514275381;-0,107847741027675;-0,0633870579627994;0,262407550418012;0,226734134651852;-0,0994665631843641;-0,0911727514275381;-0,41341091681501;-0,352828650243423;0,263845476767938;0,611615677467535;0,431390964110699;12,5102048314876
"TorQuerol_E40_M_gt";0,149175632376474;0,152012590224946;0,199373553712303;0,499438223686278;-0,100824367623526;-0,0979874097750544;-0,0506264462876974;0,249438223686278;0,21275388138587;-0,0893442522438314;-0,100824367623526;-0,397578534857494;-0,411938388600411;0,251817716931209;0,624396965898871;0,403297470494105;17,7752351563998
"TorQuerol_E80_M_gt";0,127097880158707;0,145781391764619;0,1945841251928;0,532536602883874;-0,122902119841293;-0,104218608235381;-0,0554158748072003;0,282536602883874;0,236838230651139;-0,102229872473324;-0,122902119841293;-0,407484942573868;-0,4446217053141;0,285741535982009;0,581238013532631;0,491608479365171;20,2593169093267
"TorQuerol_F22_gt";0,127053288621591;0,139616734244598;0,19286328101934;0,540466696114471;-0,122946711378409;-0,110383265755402;-0,05713671898066;0,290466696114471;0,245469467498821;-0,104070868839091;-0,122946711378409;-0,400995068755903;-0,432072291580903;0,293601599201782;0,597009866937649;0,491786845513636;23,2304438637265
"TorQuerol_F24_M_gt_mudar";0,21341730548384;0,164362586461393;0,195337778666835;0,426882329387932;-0,0365826945161599;-0,0856374135386073;-0,0546622213331645;0,176882329387932;0,160759854394159;-0,0709119767523272;-0,03658269451616;-0,415432274292469;-0,205272607090677;0,179472930465339;0,523932598642848;0,342549654154429;13,4414057570281
"TorQuerol_F26_M_gt";0,160014807493778;0,1443958621478;0,18796149771982;0,507627832638602;-0,0899851925062218;-0,1056041378522;-0,0620385022801799;0,257627832638602;0,222433246492035;-0,0976163383992217;-0,0899851925062218;-0,41354867980943;-0,354772080389695;0,259042146257785;0,613238627591307;0,4224165514088;15,325793751652
"TorQuerol_F33_gt";0,100383526337774;0,145068176919576;0,212930933973259;0,541617362769392;-0,149616473662226;-0,104931823080424;-0,0370690660267414;0,291617362769392;0,242835790812036;-0,0922150934915305;-0,149616473662226;-0,362922065465015;-0,522577933438045;0,299763129750939;0,500885902490395;0,598465894648906;25,2194857799331
"TorQuerol_F37_M_gt";0,126035395779182;0,146174779693473;0,196295698121645;0,5314941264057;-0,123964604220818;-0,103825220306527;-0,0537043018783554;0,2814941264057;0,235958946866879;-0,100790120191435;-0,123964604220818;-0,403691224104721;-0,45006469872324;0,284960516623539;0,57468121326782;0,495858416883273;20,3811551008377
"TorQuerol_F38_gt";0,123652447246863;0,13161533425496;0,187782006130733;0,556950212367444;-0,126347552753137;-0,11838466574504;-0,0622179938692668;0,306950212367444;0,260463355296116;-0,110662753734207;-0,126347552753137;-0,401759516320753;-0,419908022633651;0,309921132875535;0,613231372753755;0,505390211012549;21,3470529225863
"TorQuerol_F39_M_gt";0,110946863086602;0,105279881916779;0,173461494347945;0,610311760648674;-0,139053136913398;-0,144720118083221;-0,0765385056520551;0,360311760648674;0,309267601683074;-0,130344052581042;-0,139053136913398;-0,398868773456834;-0,392795010619997;0,363279226462932;0,627554812825035;0,578880472332886;20,9360184187375
"TorQuerol_F43_M_gt";0,127626767124472;0,131109018899838;0,181496907797768;0,559767306177921;-0,122373232875528;-0,118890981100162;-0,0685030922022316;0,309767306177921;0,262498519461667;-0,115923972943671;-0,122373232875528;-0,415861315596497;-0,403100459083453;0,311960010813919;0,637312595825653;0,489492931502111;18,8153837226848
"TorQuerol_F46_gt";0,120137582780367;0,103965128888908;0,167960102433529;0,607937185897196;-0,129862417219633;-0,146034871111092;-0,0820398975664707;0,357937185897196;0,308618596072785;-0,132929749764291;-0,129862417219633;-0,406709776866706;-0,368781031723218;0,360249918279602;0,616718999268249;0,584139484444369;17,809381757919
"TorQuerol_F48_gt";0,120906740096722;0,133719400871724;0,197625492413832;0,547748366617723;-0,129093259903278;-0,116280599128276;-0,0523745075861683;0,297748366617723;0,253539926202488;-0,101192913954772;-0,129093259903278;-0,379747725694938;-0,441725118015829;0,301972796400398;0,584795822467121;0,516373039613114;20,2344120882555
"TorQuerol_F51_M_gt";0,133317596189614;0,161707122706655;0,206370196478423;0,498605084625308;-0,116682403810386;-0,0882928772933454;-0,0436298035215769;0,248605084625308;0,206307025521075;-0,0875298543876511;-0,116682403810386;-0,40125205615791;-0,480034171107719;0,252663506560498;0,541348777342399;0,466729615241543;23,4298332347366
